conversation_id_str	created_at	favorite_count	full_text	id_str	image_url	in_reply_to_screen_name	lang	location	quote_count	reply_count	retweet_count	tweet_url	user_id_str	username	keyword	1.86824E+18	Sun Dec 15 21:03:33 +0000 2024	202	@KemenperinRI Lapor ke prabowo. https://t.co/18eTtRJdHO	1.8684E+18	https://pbs.twimg.com/media/Ge3lS4bagAEJVmm.jpg	KemenperinRI	in	Unnamed: 8	1	3	28	https://x.com/undefined/status/1868401535732097268	1.21051E+18	Unnamed: 14
1.87E+18	Tue Dec 10 02:44:07 +0000 2024	0	orang PDIP nih timses Ganjar-Mahfud + timses Pram-Rano	1.87E+18			in		0	0	2	https://x.com/undefined/status/1866312914136891516	4443224847		mahfud															
1.87E+18	Sun Dec 15 11:15:25 +0000 2024	0	SHITTTT LUCU BANGETTT https://t.co/eWC8aFYi8u	1.87E+18	https://pbs.twimg.com/media/Ge1eqjEbcAArGR3.jpg		in		0	0	0	https://x.com/undefined/status/1868253524339163518	1.72E+18		anis															
1.87E+18	Sun Dec 15 16:46:56 +0000 2024	0	Yang ini kok ga masuk peringkat? @kinalkinal :( https://t.co/oU4NVTgF2g	1.87E+18	https://pbs.twimg.com/media/Ge2qjb4asAARp5r.jpg		in		0	0	0	https://x.com/undefined/status/1868336952799531105	1.55E+18		anis															
1.87E+18	Sun Dec 15 13:05:56 +0000 2024	0	Lumayan jg ya Indo ketemu Vietnam bisa bertahan seri sampai paruh babak pertama.	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868281338832539859	318214775		anis															
1.87E+18	Sun Dec 15 15:46:09 +0000 2024	0	ini masih lucu bangettt https://t.co/WFFZrBc7hS	1.87E+18	https://pbs.twimg.com/amplify_video_thumb/1820415423336386560/img/uS3cpH161LFv-yMV.jpg		in		0	0	0	https://x.com/undefined/status/1868321658773344392	1.72E+18		anis															
1.87E+18	Sun Dec 15 15:17:58 +0000 2024	0	wduh bsk seudara sm cowo gtg	1.87E+18			in		0	1	0	https://x.com/undefined/status/1868314566528266660	1.72E+18		anis															
1.87E+18	Sun Dec 15 13:31:04 +0000 2024	0	[*WEBINAR KESELAMATAN JALAN RAYA*] Assalamualaikum &amp; Selamat Sejahtera Merujuk perkara diatas kami merupakan pelajar tahun akhir daripada *Pusat Pengajian Mekanikal Kolej Kejuruteraan UiTM*.	1.87E+18			in		0	5	0	https://x.com/undefined/status/1868287661460607281	1.33E+18		anis															
1.87E+18	Sun Dec 15 10:23:29 +0000 2024	0	LUCU BGT MAS ANIS LEWAT 	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868240456922144881	1.14E+18		anis															
1.87E+18	Sun Dec 15 15:25:41 +0000 2024	0	Apka be Waqt aega	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868316507778011272	1.55E+18		anis															
1.87E+18	Sun Dec 15 07:54:11 +0000 2024	0	haih anis anis	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868202881939300845	1.71E+18		anis															
1.87E+18	Sun Dec 15 15:31:26 +0000 2024	0	Banyak org berasumsi jika penegakkan hukum bagus maka tingkat kriminalitas akan rendah. Jika segini bagusnya penegakkan hukum di Amerika kenapa angka kriminalitas mereka tinggi paling tidak jika dibanding dgn Indo?	1.87E+18			in		0	1	1	https://x.com/undefined/status/1868317952539533660	318214775		anis															
1.87E+18	Sat Dec 14 15:57:05 +0000 2024	0	Legendary betul tweet ni buat orang yang jarang dinotice sama dia	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867962022132134004	1.19E+18		anis															
1.87E+18	Sat Dec 14 13:39:04 +0000 2024	0	Anis nonton agus buntung. Sialan bgt tu orang! Emosi abizzzz AGUS BUNTUNG OH TERNYATA GINI CARANYA.. PANTES??KESAKSIAN K0RBAN - POD... https://t.co/X9wcy7XFbS via @YouTube	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867927286575694072	72752290		anis															
1.87E+18	Fri Dec 13 01:10:51 +0000 2024	0	Kok bisa ya	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867376606303728021	1.60E+18		anis															
1.87E+18	Sun Dec 15 15:10:28 +0000 2024	0	Dah tak boleh fokus 2024. Fikiran dah dkat 2025 ?	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868312678437163061	1418313780		anis															
1.87E+18	Sun Dec 15 00:39:23 +0000 2024	0	Libur aja udah	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868093460798210120	1.60E+18		anis															
1.87E+18	Sun Dec 15 11:47:58 +0000 2024	0	anis nntn bigbang ngejar krl sabi g ya 	1.87E+18			in		0	1	0	https://x.com/undefined/status/1868261716125163943	414303015		anis															
1.87E+18	Fri Dec 13 01:08:58 +0000 2024	0	Bisa aja anjir gitu	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867376131512709601	1.60E+18		anis															
1.87E+18	Sat Dec 14 08:48:37 +0000 2024	0	 Anis why i tengok you selalu tengok live orang potong daging? You nak bunuh orang ke? ayat Dr xley belah sebab tengok aq selalu tengok live jahhet ampang	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867854193949880552	920630089		anis															
1.87E+18	Sat Dec 14 08:13:55 +0000 2024	1	entah anis atau ganjar namun wajahmu yang manis menciptakan perasaan yang tak wajar:)	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867845462646231229	1.60E+18		anis															
1.87E+18	Sat Dec 14 01:18:17 +0000 2024	0	Libur rebahan aja bisa ga si	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867740863839047952	1.60E+18		anis															
1.87E+18	Sat Dec 14 12:26:02 +0000 2024	11	burik banget gambarnya https://t.co/Xen0JrHqoK	1.87E+18	https://pbs.twimg.com/media/GewlQMGbQAEUo-b.jpg		in		0	0	0	https://x.com/undefined/status/1867908907865395367	1.46E+18		anis															
1.87E+18	Sun Dec 15 06:28:30 +0000 2024	3	Teringat pulak haritu masa dekat kedai kosmetik ada few kids berlari main kejar-kejar dalam tu. Then dorang terlanggar rak perfume and all perfumes jatuh. Aku setelah sedari tadi dengar bapanya cakap jangan berlari and they ignored: Ha ni siapa nak kutip &amp; susun semula?! 	1.87E+18			in		0	1	0	https://x.com/undefined/status/1868181321132171713	9.76E+17		anis															
1.87E+18	Sun Dec 15 08:45:25 +0000 2024	0	emg boleh ya ganteng dan gemas jd satu gt? https://t.co/2fhsFfnnKI	1.87E+18	https://pbs.twimg.com/ext_tw_video_thumb/1868214661566615552/pu/img/WuNOLTGrw219gZx7.jpg		in		0	0	0	https://x.com/undefined/status/1868215774361608667	1.72E+18		anis															
1.87E+18	Sun Dec 15 13:43:08 +0000 2024	0	PLEASE HELP RT harga boleh nego korang nak bayar ansur ansur pun cann!!	1.87E+18			in		1	0	1	https://x.com/undefined/status/1868290699508216174	1383180348		anis															
1.87E+18	Sat Dec 14 08:12:12 +0000 2024	0	Ya yg sinting framing anis gak becus kerja.. dasarbangsat iblis anjinggggg	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867845029630554337	1.43E+18		anis															
1.87E+18	Sun Dec 15 13:29:51 +0000 2024	0	pengangguran politik? anis maksudnya bg?	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868287358300553473	1.49E+18		anis															
1.87E+18	Sat Dec 14 10:29:52 +0000 2024	0	 mcm someone yg aku kenal lebihkan anak kesayanggann!!anak yg berbudi/berbakti bukan nak hargai	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867879674669580474	8.61E+17		anis															
1.87E+18	Sat Dec 14 11:08:42 +0000 2024	0	Haha bright vachiravit dgn win metawin dedua takleh berlakon berlakon tak feel bethol	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867889446248710572	8.61E+17		anis															
1.87E+18	Sun Dec 15 02:31:58 +0000 2024	0	sis tak kisah berpanas tapi kalau ayaq takdak boleh jemm tauu sbb semua nak kena pakai ayaq mandi basuh pinggan https://t.co/yhPDInjNB4	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868121792789053575	8.61E+17		anis															
1.87E+18	Sun Dec 15 12:38:27 +0000 2024	0	Haha bongek laa	1.87E+18			nl		0	0	0	https://x.com/undefined/status/1868274422328820109	8.61E+17		anis															
1.87E+18	Sat Dec 14 22:46:31 +0000 2024	0	jss mort smr	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868065059642933553	1.68E+18		anis															
1.87E+18	Fri Dec 13 14:49:04 +0000 2024	0	pengen bikin trend and with that the 2024 season comes to an end kayak Pak Anis - tapi aku sepanjang tahun isinya turu marah-marah turu lagi marah-marah lagi Ya Allahhhhhhh ??	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867582514048774174	500522408		anis															
1.87E+18	Sat Dec 14 22:37:34 +0000 2024	0	Hehh keren bgtt rookies ku 	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868062804370227433	809058985		anis															
1.87E+18	Sun Dec 15 12:09:37 +0000 2024	0	Anis putri ada cawangan Lain	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868267167013335465	33935446		anis															
1.87E+18	Sat Dec 14 17:59:32 +0000 2024	0	MOISTCR1TIKAL PENGUINZ0 MENTIONED YESSSSSSSS	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867992837238755663	1.84E+18		anis															
1.87E+18	Sun Dec 15 04:16:16 +0000 2024	0	Ooowww terjawab sudah ???	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868148043595596214	809058985		anis															
1.87E+18	Sun Dec 15 13:34:36 +0000 2024	0	 Sijil disediakan Webinar ini terbuka kepada semua lapisan masyarakat Sebarang pertanyaan boleh hubungi setiausaha program Anis: https://t.co/1iBvUd748i Kehadiran dan sokongan Tuan/Puan amat kami hargai Sekian Terima Kasih ?	1.87E+18		fadhilla_anis	in		0	0	0	https://x.com/undefined/status/1868288550623744321	1.33E+18		anis															
1.87E+18	Sat Dec 14 13:15:28 +0000 2024	0	Bersyukur laa yang mana dipermudahkan urusan nak gi solat Jumaat time kerja Surau memang occupied dgn team mates perempuan je time rehat tengahari tu	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867921347860648053	1.19E+18		anis															
1.87E+18	Sun Dec 15 16:32:15 +0000 2024	0	Anis Putri meme sedap la! Kat Pantai Dalam ni pi lambat sikit habis dah lauk... Murah jugak laaa..	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868333258561438117	261648598		anis															
1.87E+18	Sat Dec 14 15:10:20 +0000 2024	0	7 kena dengar sampai habis sebab semua member ada verse masing-masing. So kalau first time nak dengar memang tak expect siapa punya turn pulak lepas tu https://t.co/BY3D2tnrXn	1.87E+18	https://pbs.twimg.com/tweet_video_thumb/GexK2mTaUAEJjQ2.jpg		in		0	0	0	https://x.com/undefined/status/1867950255540711699	1.19E+18		anis															
1.87E+18	Sat Dec 14 04:26:14 +0000 2024	5	entah anis atau ganjar tapi senyum manismu memberi perasaan yg tidak wajar #anjay #rispek https://t.co/sxol66tv1a	1.87E+18	https://pbs.twimg.com/media/Geu3bgUbsAEbvyV.jpg		in		0	4	1	https://x.com/undefined/status/1867788164687179889	1.82E+18		anis															
1.87E+18	Fri Dec 13 12:14:49 +0000 2024	0	aku timbang berat aku tadi 69 kilo what the hell	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867543697694634114	1.12E+18		anis															
1.87E+18	Thu Dec 12 09:09:52 +0000 2024	0	tadi order grab pastu aku ada duit baki lebih aku cakap xyah baki. and then abang rider tu cakap terima kasih kak semoga murah rezeki. bende macam gini pon boleh buat aku menangis. terima kasih abang grab	1.87E+18			in		0	1	0	https://x.com/undefined/status/1867134766711185413	1.12E+18		anis															
1.87E+18	Sun Dec 15 15:19:26 +0000 2024	0	sudah saatnya memutar i still see your shadow in my room	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868314933966033020	1.68E+18		anis															
1.87E+18	Sun Dec 15 15:50:55 +0000 2024	0	sudahi masa galaunya. i dont have time BJIRR capek galau	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868322856456900727	1.68E+18		anis															
1.87E+18	Sun Dec 15 10:54:22 +0000 2024	1	Pukul 6.53 petang pun suhu 33 lagi panas tak boleh bawa bincang ye KL hari ni	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868248226002055360	9.80E+17		anis															
1.87E+18	Sun Dec 15 15:25:18 +0000 2024	0	mna dia tinggal wisuda doang ini	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868316411287961783	1.68E+18		anis															
1.87E+18	Sun Dec 15 13:41:41 +0000 2024	0	abg rasa ini bkn dunia abg dek	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868290335866302759	1.68E+18		anis															
1.87E+18	Sun Dec 15 13:08:40 +0000 2024	0	woy ad yg bs benerin daftar isi g. bsk tp	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868282025331048763	1.68E+18		anis															
1.87E+18	Sun Dec 15 15:21:39 +0000 2024	0	bentar pause dulu galauny mau berak gw	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868315490407588264	1.68E+18		anis															
1.87E+18	Sun Dec 15 13:26:52 +0000 2024	0	kok kepala w berat ya	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868286605263536191	1.68E+18		anis															
1.87E+18	Sun Dec 15 15:39:01 +0000 2024	0	mau nyuci deh bsk	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868319861908402305	1.68E+18		anis															
1.87E+18	Sun Dec 15 15:51:38 +0000 2024	0	msh demokrasi saja suara rakyat tdk di dengar..lihat pilkada dki 2024. rkyat nya pengen Anis Ahok yg duel eh kongkalingkong majuin ridho. partai itu memprjuangkan aspirasi rkyat. enggk kbayang klau kep. daerah di pilih dprd.	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868323036803612755	1.85E+18		anis															
1.87E+18	Sun Dec 15 15:15:05 +0000 2024	0	enak jir ternyata kl.dimakan jd kripik	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868313841123418114	1.68E+18		anis															
1.87E+18	Fri Dec 13 12:58:54 +0000 2024	0	Le banger sah to sah	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867554790924071405	1.69E+18		anis															
1.87E+18	Sun Dec 15 15:14:41 +0000 2024	0	bangke pegagan kan ya 	1.87E+18			in		1	0	0	https://x.com/undefined/status/1868313739419963539	1.68E+18		anis															
1.87E+18	Sun Dec 15 14:43:53 +0000 2024	0	bs repeat 50juta kali	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868305987926655258	1.68E+18		anis															
1.87E+18	Sun Dec 15 03:27:47 +0000 2024	0	Belum siap buat itsu demo sagashiteiruyo~~	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868135841161490630	117675995		anis															
1.87E+18	Sat Dec 14 15:45:36 +0000 2024	0	Tak mintak banyak. Nak joshua je. Kalau tak nak kai tolonglaaa	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867959131568779527	1443134113		anis															
1.87E+18	Sun Dec 15 11:36:15 +0000 2024	2	Tolong dah RNB ini akun @/Amin_anis_area kurang ajar banget ini akun ketikannya bukan manusia banget. Gilak lo	1.87E+18			in		0	2	2	https://x.com/undefined/status/1868258769517629729	7.80E+17		anis															
1.87E+18	Sun Dec 15 00:17:20 +0000 2024	1	baru beres nonton animenya. ternyata udh mau ada live action-nya juga senangnyaaaa	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868087914535780822	1.46E+18		anis															
1.87E+18	Fri Dec 13 13:14:12 +0000 2024	0	Oi ko patut highlight dia injured ni sibuk tulis gagal.	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867558641672630389	1443134113		anis															
1.87E+18	Fri Dec 13 12:16:48 +0000 2024	0	Ya Allah si antenson baru je masuk dah kena boo	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867544196225413543	1443134113		anis															
1.87E+18	Sun Dec 15 16:08:00 +0000 2024	0	since yesterday disebabkan Mr. S asyik duk hello anis nanti bla bla bla pastu anis pt tu tachy ke anis meh tolong dressing anis nanti repeat lah fbc dia anis ctpa urgent tau anis here anis there aku dah sampai terngiang ngiang suara dia panggil aku	1.87E+18			in		0	1	0	https://x.com/undefined/status/1868327155031290283	3238568420		anis															
1.87E+18	Sun Dec 15 01:24:11 +0000 2024	0	Noh buat perangai kwangsoo 	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868104735972315459	1443134113		anis															
1.87E+18	Sun Dec 15 08:39:03 +0000 2024	1	Bestnyaaa!!	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868214176080142448	1080060026		anis															
1.87E+18	Sun Dec 15 01:59:37 +0000 2024	0	semalam jem tau pastu anis confident je kata kete tokti lalu sebelah sbb semalam konsert tokti &amp; judika shshshaha	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868113652894814709	4450479254		anis															
1.87E+18	Sat Dec 14 15:44:20 +0000 2024	0	Anis udh benar MAS aja salah kemudi masa kendaraan dibawa zigzag jadi oblak tuh roda udh gitu nyalahin orang malu malu in @MardaniAliSera kirain bijak	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867958812688474221	2546467586		anis															
1.87E+18	Sun Dec 15 15:32:09 +0000 2024	0	terampun segala dosa yang menyakitkan hati di opis	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868318132638814293	413950723		anis															
1.87E+18	Sun Dec 15 13:14:56 +0000 2024	0	geramnya	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868283601340813412	1.28E+18		anis															
1.87E+18	Fri Dec 13 19:43:16 +0000 2024	1	Menampakkan kemampuan analisa situasi yang sangat baik 	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867656553157079410	1.27E+18		anis															
1.87E+18	Sat Dec 14 13:33:43 +0000 2024	0	kgn anis safitri 	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867925940229271613	1.07E+18		anis															
1.33E+18	Fri Nov 13 04:05:36 +0000 2020	2	Work! Aku anis interview sm user. Biasanya aku ngasih thank you letter tp gatau kontaknya (cuma tau kontak hrd dan email perusahaannya). Kalo nitip salam ke hrdnya kira2 sopan ga ya? (hrdnya ga ikutan sesi interview td) Atau mending gausah ngucapin apa2?	1.33E+18			in		0	0	0	https://x.com/undefined/status/1327100274175922177	1.24E+18		anis															
1.87E+18	Sun Dec 15 17:30:08 +0000 2024	1	spotify gua smpe ngeblank karna seharian diputer	1.87E+18			in		0	1	0	https://x.com/undefined/status/1868347826721448321	1.21E+18		anis															
1.87E+18	Sat Dec 14 07:50:42 +0000 2024	0	duit habis macam tu je gi repair kereta 	1.87E+18			in		0	0	0	https://x.com/undefined/status/1867839619544592445	598422895		anis															
1.87E+18	Sun Dec 15 05:37:02 +0000 2024	0	emang kalo udh desember semuanya akan berakhir gitu kh	1.87E+18			in		0	1	0	https://x.com/undefined/status/1868168366416118082	1.43E+18		anis															
1.87E+18	Sun Dec 15 06:45:30 +0000 2024	1	Hampir� aku nak tarik tali jahit kat perut ni.. Mujur nampak lain macam je...yihhh	1.87E+18			in		0	1	0	https://x.com/undefined/status/1868185597820682686	262109108		anis															
1.87E+18	Sun Dec 15 23:04:04 +0000 2024	0	outfit repeater at work tapi ada aku kesah ke hahahahaha	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868431864094159263	2260078868		anis															
1.87E+18	Sun Dec 15 03:02:27 +0000 2024	0	Streak sy hancur dahh. Baru target 100 cukup 46 jee.	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868129464804393158	1680668838		anis															
1.87E+18	Sun Dec 15 17:15:46 +0000 2024	0	Lagi nyari uza di search bar malah... bjir lah	1.87E+18			in		0	0	0	https://x.com/undefined/status/1868344209327190342	2171942330		anis															
1.87E+18	Sat Dec 14 11:46:02 +0000 2024	0	@ramaido_tonggo Sudah Mimin balas DM nya makasi Kak^Anis	1.87E+18		ramaido_tonggo	in		0	0	0	https://x.com/undefined/status/1867898841984283067	548904824		anis															
1.87E+18	Sun Dec 15 18:18:09 +0000 2024	1	@_BitcoinHistory Poke @TheWeb3Dealer	1.87E+18		_3emeOeil	en		0	0	0	https://x.com/undefined/status/1868359908653256934	738620688		anis															
1.87E+18	Sun Dec 15 09:29:46 +0000 2024	0	@pighardy Udah Mimin balas ya Kak. Yuk di cek kembali. Terima kasih^Anis	1.87E+18		pighardy	in		0	0	0	https://x.com/undefined/status/1868226937358819711	548904824		anis															
1.70E+18	Wed Sep 06 11:45:50 +0000 2023	1273	CAK IMIN BUKA SUARA SOAL TIDAK DATANGNYA KE MTQ 1. Diundang oleh pimpinan pusat Jam'iyatul Qurro' Walhuffadz yang disingkat JQH yang diketuai umumnya oleh almukarom KH Saifullah Ma'shum. 2. Sudah sampai di sana tiba-tiba KH Saifullah Ma'shum menyampaikan kepada saya bahwa https://t.co/R1iKaFFPZ3	1.70E+18	https://pbs.twimg.com/ext_tw_video_thumb/1699386504609730560/pu/img/_UNolFF_qJSlPrjI.jpg		in		59	243	568	https://x.com/undefined/status/1699388434849337459	1.11E+18		cak															
1.72E+18	Sun Oct 22 23:32:15 +0000 2023	728	Ternyata memang benar kehadiran Cak Imin akan melukai Anies https://t.co/LIIPyhBuXm	1.72E+18	https://pbs.twimg.com/ext_tw_video_thumb/1716236030955991040/pu/img/qSI4EkzSc548N4Ay.jpg		in		36	25	159	https://x.com/undefined/status/1716236051428307234	1295259252		cak															
1.70E+18	Fri Sep 08 11:50:59 +0000 2023	626	Cak Imin: Saya dan Anies Sangat Berharap PKS Bergabung dan Demokrat Kembali ke Koalisi Perubahan https://t.co/mdn7BbTdHT	1.70E+18	https://pbs.twimg.com/ext_tw_video_thumb/1700114230253649920/pu/img/SB2aw1GgSXiRIRIx.jpg		in		25	57	132	https://x.com/undefined/status/1700114506045936064	1.11E+18		cak															
1.76E+18	Wed Feb 21 01:33:34 +0000 2024	2678	Arahan Cak Imin untuk Tim Hukum Nasional Anies-Muhaimin (THN AMIN) agar bekerja sama dengan kubu 03 dalam membongkar kecurangan Pemilu 2024 https://t.co/IeZ3ONbHmd	1.76E+18	https://pbs.twimg.com/ext_tw_video_thumb/1760115462858575872/pu/img/17nZwYFX_KM0g5cQ.jpg		in		4	17	738	https://x.com/undefined/status/1760115512552657233	1.72E+18		cak															
1.70E+18	Tue Sep 12 08:32:59 +0000 2023	485	Pidato Lengkap Cak Imin saat Sambangi Markas PKS Bahwa PKS-PKB memiliki kelebihan dan kekurangan masing-masing di dalam basis dukungan. Perbedaan inilah yang akan saling memperkuat dan insyaallah menjadi modal pemenangan pasangan ini pasangan Amin (Anies Baswedan-Cak Imin) ( https://t.co/EKc3nWsKkU	1.70E+18	https://pbs.twimg.com/amplify_video_thumb/1701513805153652736/img/DLcQzNKvqACW9u0D.jpg		in		3	15	162	https://x.com/undefined/status/1701514230799974519	1.11E+18		cak															
1.75E+18	Mon Jan 15 04:12:41 +0000 2024	4947	Cak Imin adalah cucu dari pendiri NU kena body shaming dari pendukung Prabowo kalah argumen nyerang fisik.. Silahkan rakyat menilai!! https://t.co/aPgrwJECcZ	1.75E+18	https://pbs.twimg.com/media/GD2xUwwbgAAGhfh.jpg		in		586	347	1072	https://x.com/undefined/status/1746747206571548999	1.01E+18		cak															
1.74E+18	Fri Dec 22 14:04:46 +0000 2023	3954	cak imin literally said mic drop #DebatCawapres https://t.co/aiWrsVmLXr	1.74E+18	https://pbs.twimg.com/ext_tw_video_thumb/1738198878024077312/pu/img/QmUtWx9JNEAjUU83.jpg		en		304	1	530	https://x.com/undefined/status/1738198901319233782	1.08E+18		cak															
1.72E+18	Sat Oct 28 03:00:36 +0000 2023	775	Kalau melihat antusiasme masyarakat di tiap daerah ketika AMIN mengadakan acara maka apa yang ada di Survei bisa terbalik urutannya. Ini gambaran riil masyarakat yang sesungguhnya mendukung Anies Baswedan dan Cak Imin. #AniesMuhaimin2024 #AMINAjaDulu https://t.co/RCMCGcwzp4	1.72E+18	https://pbs.twimg.com/ext_tw_video_thumb/1718100122062753792/pu/img/J_nimBBVPvhu48GS.jpg		in		10	36	281	https://x.com/undefined/status/1718100423373197317	1.11E+18		cak															
1.70E+18	Wed Sep 06 18:39:15 +0000 2023	206	*Cak Imin Menolak Loby Ratusan Miliar Agar Tidak Jadi Cawapres Anies Baswedan https://t.co/t8UzxUbFEz https://t.co/g2deLVmhI0	1.70E+18	https://pbs.twimg.com/ext_tw_video_thumb/1699492429588750336/pu/img/hTA_Y9T7ofwaOzab.jpg		in		7	9	120	https://x.com/undefined/status/1699492475449249824	1.45E+18		cak															
1.73E+18	Wed Dec 06 22:59:14 +0000 2023	275	ngeri gaes..! cak imin meraih 57% setelah tampil di panggung debat tvone https://t.co/ByYFKqMqVU	1.73E+18	https://pbs.twimg.com/ext_tw_video_thumb/1732535144299589632/pu/img/WGvJQPdiOzyNlMQc.jpg		in		9	38	151	https://x.com/undefined/status/1732535198330626125	1.72E+18		cak															
1.76E+18	Sat Feb 10 03:52:19 +0000 2024	2866	not cak imin is giving shady shade to pak anies about karena ini sholawatan jadi mic nya tidak usah saya sembunyikan and boom! cak imin started to sing he is just as bad as pak anies#Ber1BeraniBerubah #KumpulAkbarJIS01 https://t.co/BaSTMJfSJH	1.76E+18	https://pbs.twimg.com/tweet_video_thumb/GF8l_nJb0AAPZ_t.jpg		in		20	6	306	https://x.com/undefined/status/1756164163297267788	1.44E+18		cak															
1.70E+18	Fri Sep 15 13:06:13 +0000 2023	356	Pernyataan Lengkap Cak Imin Usai Didukung쟑KS Jadi Cawapres Anies Baswedan Gus Muhaimin mengatakan PKB dan PKS siap bekerja sama memenangkan Pilpres 2024 AMIN kan... https://t.co/6TWOZHzUuV	1.70E+18	https://pbs.twimg.com/ext_tw_video_thumb/1702669962941485056/pu/img/XaJaOFOrT-WgSFrD.jpg		in		1	8	104	https://x.com/undefined/status/1702670155636162572	1.11E+18		cak															
1.70E+18	Sat Sep 02 09:40:26 +0000 2023	420	ANIES BASWEDAN - CAK IMIN SAH/RESMI BACAPRES &amp; BACAWAPRES DARI PARTAI KOALISI PERUBAHAN (NASDEM PKB &amp; PKS) UNTUK PEMILU 2024 Lupakan mantan step forward AYO RELAWAN ANIES &amp; CAK IMIN RAPATKAN BARISAN MENANGKAN PERUBAHAN YESS !!! https://t.co/2uXDlKEcSU	1.70E+18	https://pbs.twimg.com/ext_tw_video_thumb/1697907113316720640/pu/img/laA6_BFBG48Jlibk.jpg		in		5	32	135	https://x.com/undefined/status/1697907325892444355	1.60E+18		cak															
1.74E+18	Fri Dec 22 12:48:50 +0000 2023	547	#CakIminMenangDebat Cak imin tetap yg terbaik untuk visi misi https://t.co/USrPN8gCGm	1.74E+18	https://pbs.twimg.com/ext_tw_video_thumb/1738179670728679424/pu/img/V1GOddSyESvWMhX5.jpg		in		7	23	146	https://x.com/undefined/status/1738179788920004962	1.64E+18		cak															
1.59E+18	Tue Nov 22 01:01:26 +0000 2022	455	Love Laugh and Life Cak Imin bersama para buruh Selasa 22 November 2022 Widya Chandra Jakarta Selatan Bangun terus mimpimu Teraplah tidur https://t.co/3MsL8MZyOP	1.59E+18	https://pbs.twimg.com/media/FiITaIhaMAAxAPH.jpg		in		28	100	224	https://x.com/undefined/status/1594858562429546496	1490116879		cak															
1.70E+18	Sun Sep 03 09:16:06 +0000 2023	485	Kiai Haji Munif Zuhri Memandang Bahwa Cak Imin merupakan Wakil Nahdatul ulama yang wajib di Perjuangkan https://t.co/6cf3cJtTqQ	1.70E+18	https://pbs.twimg.com/ext_tw_video_thumb/1698263554217091072/pu/img/7m5gKeWbZQF1D0AG.jpg		in		6	9	184	https://x.com/undefined/status/1698263589982015559	1.46E+18		cak															
